meta_id,question_id,estimate_id,estimate,std.error,z_stat,dv,iv,n,overall_effect,question,sample,sample_size,study_id,study_journal,study_year,subfield,subset 
ColRosMag2020,Democracy and Growth 2019.xlsx,11468,0.265975577,0.364350105,0.7300000000000004,,,2047,NA,NA,Doucouliagos,16,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11469,0.374096646,0.082948259,4.510000000000002,,,2047,NA,NA,Doucouliagos,141,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11470,0.352640264,0.122871172,2.8699999999999943,,,2047,NA,NA,Doucouliagos,70,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11471,-0.303814432,0.109285767,-2.78,,,2047,NA,NA,Doucouliagos,85,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11472,-0.420562457,0.115222591,-3.65,,,2047,NA,NA,Doucouliagos,71,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11473,-0.408627556,0.124202905,-3.29,,,2047,NA,NA,Doucouliagos,63,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11474,0.06319084,0.100302921,0.6299999999999999,,,2047,NA,NA,Doucouliagos,108,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11475,-0.089637699,0.110663827,-0.81,,,2047,NA,NA,Doucouliagos,90,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11476,-0.010152938,0.101529383,-0.1,,,2047,NA,NA,Doucouliagos,106,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11477,0.076772744,0.099704862,0.7699999999999996,,,2047,NA,NA,Doucouliagos,109,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11478,0.254969811,0.096215023,2.649999999999997,,,2047,NA,NA,Doucouliagos,110,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11479,0.200515878,0.104435353,1.920000000000003,,,2047,NA,NA,Doucouliagos,97,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11480,0.004061351,0.101533779,0.04,,,2047,NA,NA,Doucouliagos,106,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11481,0.285209918,0.09444037,3.0200000000000036,,,2047,NA,NA,Doucouliagos,112,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11482,-0.390066774,0.138813799,-2.81,,,2047,NA,NA,Doucouliagos,53,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11483,-0.253697904,0.114795432,-2.21,,,2047,NA,NA,Doucouliagos,80,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11484,-0.38411064,0.12803688,-3,,,2047,NA,NA,Doucouliagos,61,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11485,-0.109391196,0.149850954,-0.73,,,2047,NA,NA,Doucouliagos,53,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11486,-0.288614748,0.113627854,-2.54,,,2047,NA,NA,Doucouliagos,80,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11487,-0.091144573,0.138097838,-0.66,,,2047,NA,NA,Doucouliagos,61,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11488,0.077334875,0.101756414,0.7599999999999977,,,2047,NA,NA,Doucouliagos,105,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11489,0.33267512,0.142168855,2.3400000000000043,,,2047,NA,NA,Doucouliagos,53,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11490,0.13638039,0.117569302,1.159999999999997,,,2047,NA,NA,Doucouliagos,80,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11491,-0.267261242,0.133630621,-2,,,2047,NA,NA,Doucouliagos,61,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11492,0.279301049,0.098000368,2.849999999999998,,,2047,NA,NA,Doucouliagos,105,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11493,-0.387998472,0.105721655,-3.67,,,2047,NA,NA,Doucouliagos,85,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11494,-0.381528726,0.117393454,-3.25,,,2047,NA,NA,Doucouliagos,71,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11495,-0.396098707,0.124952273,-3.17,,,2047,NA,NA,Doucouliagos,63,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11496,-0.022105429,0.100479223,-0.22,,,2047,NA,NA,Doucouliagos,108,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11497,-0.084144964,0.110717058,-0.76,,,2047,NA,NA,Doucouliagos,90,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11498,0.031460151,0.101484358,0.30999999999999983,,,2047,NA,NA,Doucouliagos,106,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11499,0.007999744,0.0999968,0.08,,,2047,NA,NA,Doucouliagos,109,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11500,0.256767687,0.096167673,2.6700000000000026,,,2047,NA,NA,Doucouliagos,110,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11501,0.239104172,0.1035083,2.3100000000000143,,,2047,NA,NA,Doucouliagos,97,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11502,0.108006504,0.100940658,1.0699999999999923,,,2047,NA,NA,Doucouliagos,106,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11503,0.281733998,0.09454161,2.979999999999998,,,2047,NA,NA,Doucouliagos,112,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11504,-0.269529191,0.110462783,-2.44,,,2047,NA,NA,Doucouliagos,85,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11505,-0.366332,0.118171613,-3.1,,,2047,NA,NA,Doucouliagos,71,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11506,-0.409661407,0.12413982,-3.3,,,2047,NA,NA,Doucouliagos,63,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11507,0.094054756,0.100058251,0.94,,,2047,NA,NA,Doucouliagos,108,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11508,-0.077543586,0.110776551,-0.7,,,2047,NA,NA,Doucouliagos,90,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11509,-0.022332045,0.101509295,-0.22,,,2047,NA,NA,Doucouliagos,106,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11510,0.132812911,0.099114113,1.340000000000004,,,2047,NA,NA,Doucouliagos,109,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11511,0.222168801,0.097016944,2.29,,,2047,NA,NA,Doucouliagos,110,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11512,0.151727301,0.105366181,1.4400000000000022,,,2047,NA,NA,Doucouliagos,97,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11513,-0.006091964,0.101532732,-0.06,,,2047,NA,NA,Doucouliagos,106,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11514,0.173693029,0.097035212,1.7900000000000023,,,2047,NA,NA,Doucouliagos,112,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11515,-0.124231387,0.119453257,-1.04,,,2047,NA,NA,Doucouliagos,78,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11516,-0.277190739,0.130750348,-2.12,,,2047,NA,NA,Doucouliagos,63,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11517,-0.269679945,0.134839972,-2,,,2047,NA,NA,Doucouliagos,60,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11518,0.081494247,0.104479804,0.7799999999999985,,,2047,NA,NA,Doucouliagos,100,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11519,-0.040653039,0.11615154,-0.35,,,2047,NA,NA,Doucouliagos,83,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11520,-0.02529013,0.105375541,-0.24,,,2047,NA,NA,Doucouliagos,99,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11521,0.106771071,0.103661234,1.029999999999997,,,2047,NA,NA,Doucouliagos,101,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11522,0.214992023,0.102377154,2.099999999999989,,,2047,NA,NA,Doucouliagos,100,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11523,0.151561989,0.109827528,1.3799999999999937,,,2047,NA,NA,Doucouliagos,90,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11524,-0.004216333,0.105408318,-0.04,,,2047,NA,NA,Doucouliagos,99,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11525,0.15069126,0.102511061,1.4700000000000002,,,2047,NA,NA,Doucouliagos,102,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11526,-0.146235872,0.120856092,-1.21,,,2047,NA,NA,Doucouliagos,76,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11527,0.076609179,0.109441685,0.6999999999999972,,,2047,NA,NA,Doucouliagos,92,25689,NA,2004,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11528,0.162305096,0.100188331,1.6200000000000117,,,2047,NA,NA,Doucouliagos,102,25770,NA,2002,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11529,0.357446938,0.095319183,3.750000000000004,,,2047,NA,NA,Doucouliagos,101,25770,NA,2002,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11530,0.051843637,0.023683708,2.1889999999999983,,,2047,NA,NA,Doucouliagos,1884,25770,NA,2002,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11531,0.06020838,0.024131615,2.4950000000000028,,,2047,NA,NA,Doucouliagos,1815,25770,NA,2002,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11532,0.065150218,0.024640778,2.644000000000002,,,2047,NA,NA,Doucouliagos,1741,25770,NA,2002,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11533,-0.100503782,0.100503782,-1,,,2047,NA,NA,Doucouliagos,107,25850,NA,2002,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11534,-0.083559301,0.111412401,-0.75,,,2047,NA,NA,Doucouliagos,89,25850,NA,2002,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11535,-0.050198678,0.020079471,-2.5,,,2047,NA,NA,Doucouliagos,2483,25850,NA,2002,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11536,-0.045256282,0.022628141,-2,,,2047,NA,NA,Doucouliagos,1958,25850,NA,2002,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11537,-0.179364686,0.045524032,-3.94,,,2047,NA,NA,Doucouliagos,489,25933,NA,1986,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11538,-0.127985707,0.035064577,-3.65,,,2047,NA,NA,Doucouliagos,825,25933,NA,1986,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11539,-0.161103814,0.045768129,-3.52,,,2047,NA,NA,Doucouliagos,489,25933,NA,1986,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11540,-0.118803314,0.035148909,-3.38,,,2047,NA,NA,Doucouliagos,825,25933,NA,1986,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11541,-0.199744302,0.045293492,-4.41,,,2047,NA,NA,Doucouliagos,489,25933,NA,1986,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11542,-0.125148047,0.035055475,-3.57,,,2047,NA,NA,Doucouliagos,825,25933,NA,1986,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11543,-0.103448276,0.045977011,-2.25,,,2047,NA,NA,Doucouliagos,489,25933,NA,1986,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11544,-0.136012495,0.045795453,-2.97,,,2047,NA,NA,Doucouliagos,489,25933,NA,1986,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11545,-0.05398107,0.035281745,-1.53,,,2047,NA,NA,Doucouliagos,825,25933,NA,1986,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11546,-0.105061776,0.035137718,-2.99,,,2047,NA,NA,Doucouliagos,825,25933,NA,1986,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11547,-0.275788451,0.044196867,-6.24,,,2047,NA,NA,Doucouliagos,489,25933,NA,1986,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11548,-0.141567124,0.03486875,-4.06,,,2047,NA,NA,Doucouliagos,825,25933,NA,1986,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11549,-0.113615724,0.046373765,-2.45,,,2047,NA,NA,Doucouliagos,489,25933,NA,1986,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11550,-0.152362185,0.046030872,-3.31,,,2047,NA,NA,Doucouliagos,489,25933,NA,1986,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11551,-0.079852575,0.046425916,-1.72,,,2047,NA,NA,Doucouliagos,489,25933,NA,1986,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11552,-0.106512305,0.046309698,-2.3,,,2047,NA,NA,Doucouliagos,489,25933,NA,1986,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11553,-0.089763682,0.035479716,-2.53,,,2047,NA,NA,Doucouliagos,825,25933,NA,1986,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11554,-0.096674097,0.035411757,-2.73,,,2047,NA,NA,Doucouliagos,825,25933,NA,1986,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11555,-0.037331283,0.035553603,-1.05,,,2047,NA,NA,Doucouliagos,825,25933,NA,1986,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11556,-0.063242823,0.035529676,-1.78,,,2047,NA,NA,Doucouliagos,825,25933,NA,1986,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11557,0.143822378,0.065973568,2.179999999999998,,,2047,NA,NA,Doucouliagos,232,26011,NA,1997,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11558,0.189818383,0.065454615,2.899999999999993,,,2047,NA,NA,Doucouliagos,232,26011,NA,1997,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11559,0.126964135,0.066127154,1.920000000000002,,,2047,NA,NA,Doucouliagos,232,26011,NA,1997,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11560,0.165756894,0.066038603,2.510000000000005,,,2047,NA,NA,Doucouliagos,230,26011,NA,1997,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11561,0.11783987,0.066202174,1.7799999999999958,,,2047,NA,NA,Doucouliagos,232,26011,NA,1997,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11562,0.127059748,0.066873552,1.9000000000000072,,,2047,NA,NA,Doucouliagos,228,26011,NA,1997,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11563,0.176326988,0.077336398,2.2800000000000016,,,2047,NA,NA,Doucouliagos,169,26011,NA,1997,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11564,0.231541448,0.076669354,3.020000000000003,,,2047,NA,NA,Doucouliagos,167,26011,NA,1997,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11565,0.228387656,0.077948005,2.9299999999999966,,,2047,NA,NA,Doucouliagos,163,26011,NA,1997,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11566,0.084215192,0.084215192,1,,,2047,NA,NA,Doucouliagos,147,26085,NA,1996,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11567,0.126660099,0.084440066,1.5000000000000038,,,2047,NA,NA,Doucouliagos,147,26085,NA,1996,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11568,0.13792926,0.084619178,1.6299999999999994,,,2047,NA,NA,Doucouliagos,147,26085,NA,1996,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11569,0.545045168,0.096810865,5.629999999999996,,,2047,NA,NA,Doucouliagos,80,26161,NA,2000,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11570,-0.089154235,0.115784721,-0.77,,,2047,NA,NA,Doucouliagos,80,26161,NA,2000,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11571,-0.226455407,0.113227703,-2,,,2047,NA,NA,Doucouliagos,83,26235,NA,1992,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11572,0.009260053,0.120380692,0.076923077,,,2047,NA,NA,Doucouliagos,84,26235,NA,1992,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11573,0.135670238,0.117580873,1.1538461538461486,,,2047,NA,NA,Doucouliagos,86,26235,NA,1992,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11574,0.006062209,0.083043954,0.073,,,2047,NA,NA,Doucouliagos,185,26311,NA,1998,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11575,0.015581442,0.083323217,0.18700000000000072,,,2047,NA,NA,Doucouliagos,185,26311,NA,1998,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11576,0.036908077,0.084457842,0.43700000000000055,,,2047,NA,NA,Doucouliagos,185,26311,NA,1998,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11577,0.057496753,0.084678577,0.6789999999999998,,,2047,NA,NA,Doucouliagos,185,26311,NA,1998,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11578,0.021289036,0.07713419,0.2759999999999998,,,2047,NA,NA,Doucouliagos,217,26311,NA,1998,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11579,0.016681126,0.078315147,0.2129999999999998,,,2047,NA,NA,Doucouliagos,217,26311,NA,1998,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11580,-0.323352269,0.167280015,-1.933,,,2047,NA,NA,Doucouliagos,37,26311,NA,1998,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11581,-0.430939322,0.170533962,-2.527,,,2047,NA,NA,Doucouliagos,34,26311,NA,1998,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11582,-0.251299644,0.163606539,-1.536,,,2047,NA,NA,Doucouliagos,40,26311,NA,1998,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11583,-0.38932446,0.162829134,-2.391,,,2047,NA,NA,Doucouliagos,38,26311,NA,1998,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11584,0.19293284,0.056744953,3.4000000000000092,,,2047,NA,NA,Doucouliagos,308,26538,NA,2015,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11585,0.196959649,0.065653216,3.0000000000000018,,,2047,NA,NA,Doucouliagos,308,26538,NA,2015,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11586,-0.069351513,0.082561325,-0.84,,,2047,NA,NA,Doucouliagos,231,26538,NA,2015,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11587,0.232250435,0.07037892,3.3000000000000007,,,2047,NA,NA,Doucouliagos,200,26538,NA,2015,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11588,0.298523465,0.080091661,3.7272727272727244,,,2047,NA,NA,Doucouliagos,200,26538,NA,2015,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11589,-0.09136263,0.103821171,-0.88,,,2047,NA,NA,Doucouliagos,150,26538,NA,2015,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11590,0.38871675,0.091678479,4.239999999999994,,,2047,NA,NA,Doucouliagos,119,26613,NA,2003,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11591,0.093972786,0.049654756,1.8925233644859816,,,2047,NA,NA,Doucouliagos,595,26686,NA,2015,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11592,0.147807087,0.150823558,0.9800000000000023,,,2047,NA,NA,Doucouliagos,47,26760,NA,1988,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11593,-0.147807087,0.150823558,-0.98,,,2047,NA,NA,Doucouliagos,47,26760,NA,1988,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11594,-0.147807087,0.150823558,-0.98,,,2047,NA,NA,Doucouliagos,47,26760,NA,1988,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11595,0.147807087,0.150823558,0.9800000000000023,,,2047,NA,NA,Doucouliagos,47,26760,NA,1988,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11596,0.147807087,0.150823558,0.9800000000000023,,,2047,NA,NA,Doucouliagos,47,26760,NA,1988,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11597,-0.147807087,0.150823558,-0.98,,,2047,NA,NA,Doucouliagos,47,26760,NA,1988,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11598,0.077285281,0.031065652,2.4878048780487774,,,2047,NA,NA,Doucouliagos,1046,26834,NA,2014,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11599,0.067013645,0.031088804,2.155555555555553,,,2047,NA,NA,Doucouliagos,1046,26834,NA,2014,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11600,0.053248903,0.032212299,1.6530612244897938,,,2047,NA,NA,Doucouliagos,1046,26834,NA,2014,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11601,0.069426222,0.032213767,2.155172413793104,,,2047,NA,NA,Doucouliagos,1046,26834,NA,2014,Political Economy,NA
